example_idx,question_id,query_type,gold,pred,layer,rank,pos,token,attn_weight
5,13802,ett,no,no,0,3,151,assistant,0.039551
5,13802,ett,no,no,0,4,147,?,0.031982
5,13802,ett,no,no,0,5,3,Answer,0.028687
5,13802,ett,no,no,1,1,149,Ċ,0.138672
5,13802,ett,no,no,1,2,152,Ċ,0.133789
5,13802,ett,no,no,1,3,151,assistant,0.081055
5,13802,ett,no,no,1,4,150,<|im_start|>,0.049805
5,13802,ett,no,no,1,5,147,?,0.046875
5,13802,ett,no,no,2,1,152,Ċ,0.193359
5,13802,ett,no,no,2,2,151,assistant,0.185547
5,13802,ett,no,no,2,3,149,Ċ,0.156250
5,13802,ett,no,no,2,4,150,<|im_start|>,0.057861
5,13802,ett,no,no,2,5,147,?,0.029175
5,13802,ett,no,no,3,1,0,<|im_start|>,0.582031
5,13802,ett,no,no,3,2,23,Ċ,0.076660
5,13802,ett,no,no,3,3,152,Ċ,0.045166
5,13802,ett,no,no,3,4,151,assistant,0.044922
5,13802,ett,no,no,3,5,149,Ċ,0.040283
5,13802,ett,no,no,4,1,0,<|im_start|>,0.699219
5,13802,ett,no,no,4,2,151,assistant,0.084961
5,13802,ett,no,no,4,3,152,Ċ,0.042969
5,13802,ett,no,no,4,4,149,Ċ,0.035889
5,13802,ett,no,no,4,5,23,Ċ,0.026367
5,13802,ett,no,no,5,1,0,<|im_start|>,0.789062
5,13802,ett,no,no,5,2,152,Ċ,0.063965
5,13802,ett,no,no,5,3,151,assistant,0.046387
5,13802,ett,no,no,5,4,150,<|im_start|>,0.020142
5,13802,ett,no,no,5,5,3,Answer,0.009705
5,13802,ett,no,no,6,1,0,<|im_start|>,0.570312
5,13802,ett,no,no,6,2,151,assistant,0.052002
5,13802,ett,no,no,6,3,152,Ċ,0.051270
5,13802,ett,no,no,6,4,150,<|im_start|>,0.037109
5,13802,ett,no,no,6,5,23,Ċ,0.030762
5,13802,ett,no,no,7,1,0,<|im_start|>,0.558594
5,13802,ett,no,no,7,2,152,Ċ,0.072266
5,13802,ett,no,no,7,3,23,Ċ,0.033203
5,13802,ett,no,no,7,4,3,Answer,0.032715
5,13802,ett,no,no,7,5,151,assistant,0.031250
5,13802,ett,no,no,8,1,0,<|im_start|>,0.400391
5,13802,ett,no,no,8,2,20,Ċ,0.090332
5,13802,ett,no,no,8,3,152,Ċ,0.078125
5,13802,ett,no,no,8,4,149,Ċ,0.070312
5,13802,ett,no,no,8,5,23,Ċ,0.034424
5,13802,ett,no,no,9,1,0,<|im_start|>,0.648438
5,13802,ett,no,no,9,2,152,Ċ,0.073730
5,13802,ett,no,no,9,3,149,Ċ,0.063965
5,13802,ett,no,no,9,4,151,assistant,0.037109
5,13802,ett,no,no,9,5,150,<|im_start|>,0.034424
5,13802,ett,no,no,10,1,0,<|im_start|>,0.464844
5,13802,ett,no,no,10,2,152,Ċ,0.106445
5,13802,ett,no,no,10,3,149,Ċ,0.083008
5,13802,ett,no,no,10,4,20,Ċ,0.042969
5,13802,ett,no,no,10,5,147,?,0.041748
5,13802,ett,no,no,11,1,0,<|im_start|>,0.451172
5,13802,ett,no,no,11,2,152,Ċ,0.137695
5,13802,ett,no,no,11,3,149,Ċ,0.040771
5,13802,ett,no,no,11,4,147,?,0.033203
5,13802,ett,no,no,11,5,151,assistant,0.024292
5,13802,ett,no,no,12,1,0,<|im_start|>,0.462891
5,13802,ett,no,no,12,2,152,Ċ,0.136719
5,13802,ett,no,no,12,3,149,Ċ,0.037354
5,13802,ett,no,no,12,4,4,Ġwith,0.031738
5,13802,ett,no,no,12,5,7,yes,0.031006
5,13802,ett,no,no,13,1,0,<|im_start|>,0.597656
5,13802,ett,no,no,13,2,149,Ċ,0.087402
5,13802,ett,no,no,13,3,152,Ċ,0.060547
5,13802,ett,no,no,13,4,151,assistant,0.038330
5,13802,ett,no,no,13,5,150,<|im_start|>,0.027832
5,13802,ett,no,no,14,1,0,<|im_start|>,0.488281
5,13802,ett,no,no,14,2,152,Ċ,0.136719
5,13802,ett,no,no,14,3,149,Ċ,0.079590
5,13802,ett,no,no,14,4,150,<|im_start|>,0.054932
5,13802,ett,no,no,14,5,151,assistant,0.035889
5,13802,ett,no,no,15,1,0,<|im_start|>,0.539062
5,13802,ett,no,no,15,2,152,Ċ,0.130859
5,13802,ett,no,no,15,3,149,Ċ,0.076660
5,13802,ett,no,no,15,4,150,<|im_start|>,0.028320
5,13802,ett,no,no,15,5,151,assistant,0.019287
5,13802,ett,no,no,16,1,0,<|im_start|>,0.175781
5,13802,ett,no,no,16,2,152,Ċ,0.118164
5,13802,ett,no,no,16,3,11,no,0.109375
5,13802,ett,no,no,16,4,149,Ċ,0.070801
5,13802,ett,no,no,16,5,8,',0.070312
5,13802,ett,no,no,17,1,0,<|im_start|>,0.427734
5,13802,ett,no,no,17,2,152,Ċ,0.092773
5,13802,ett,no,no,17,3,149,Ċ,0.056641
5,13802,ett,no,no,17,4,11,no,0.052490
5,13802,ett,no,no,17,5,12,'.,0.036865
5,13802,ett,no,no,18,1,0,<|im_start|>,0.277344
5,13802,ett,no,no,18,2,152,Ċ,0.150391
5,13802,ett,no,no,18,3,149,Ċ,0.106445
5,13802,ett,no,no,18,4,151,assistant,0.043701
5,13802,ett,no,no,18,5,147,?,0.041016
5,13802,ett,no,no,19,1,0,<|im_start|>,0.359375
5,13802,ett,no,no,19,2,152,Ċ,0.098633
5,13802,ett,no,no,19,3,149,Ċ,0.050049
5,13802,ett,no,no,19,4,128,Ġwould,0.043457
5,13802,ett,no,no,19,5,7,yes,0.037109
5,13802,ett,no,no,20,1,0,<|im_start|>,0.458984
5,13802,ett,no,no,20,2,152,Ċ,0.092285
5,13802,ett,no,no,20,3,147,?,0.053467
5,13802,ett,no,no,20,4,149,Ċ,0.031006
5,13802,ett,no,no,20,5,139,Ġif,0.021484
5,13802,ett,no,no,21,1,152,Ċ,0.125000
5,13802,ett,no,no,21,2,147,?,0.115234
5,13802,ett,no,no,21,3,139,Ġif,0.082520
5,13802,ett,no,no,21,4,119,4,0.081543
5,13802,ett,no,no,21,5,0,<|im_start|>,0.073730
5,13802,ett,no,no,22,1,0,<|im_start|>,0.189453
5,13802,ett,no,no,22,2,147,?,0.101074
5,13802,ett,no,no,22,3,152,Ċ,0.098633
5,13802,ett,no,no,22,4,149,Ċ,0.065918
5,13802,ett,no,no,22,5,139,Ġif,0.052002
5,13802,ett,no,no,23,1,0,<|im_start|>,0.223633
5,13802,ett,no,no,23,2,147,?,0.138672
5,13802,ett,no,no,23,3,146,Ġsister,0.110352
5,13802,ett,no,no,23,4,152,Ċ,0.104492
5,13802,ett,no,no,23,5,151,assistant,0.065918
5,13802,ett,no,no,24,1,0,<|im_start|>,0.251953
5,13802,ett,no,no,24,2,147,?,0.203125
5,13802,ett,no,no,24,3,152,Ċ,0.129883
5,13802,ett,no,no,24,4,146,Ġsister,0.113770
5,13802,ett,no,no,24,5,151,assistant,0.042480
5,13802,ett,no,no,25,1,0,<|im_start|>,0.480469
5,13802,ett,no,no,25,2,7,yes,0.107422
5,13802,ett,no,no,25,3,152,Ċ,0.105957
5,13802,ett,no,no,25,4,147,?,0.081055
5,13802,ett,no,no,25,5,139,Ġif,0.028076
5,13802,ett,no,no,26,1,0,<|im_start|>,0.259766
5,13802,ett,no,no,26,2,152,Ċ,0.131836
5,13802,ett,no,no,26,3,146,Ġsister,0.123047
5,13802,ett,no,no,26,4,147,?,0.098633
5,13802,ett,no,no,26,5,7,yes,0.070801
5,13802,ett,no,no,27,1,0,<|im_start|>,0.332031
5,13802,ett,no,no,27,2,149,Ċ,0.098145
5,13802,ett,no,no,27,3,152,Ċ,0.096680
5,13802,ett,no,no,27,4,7,yes,0.061279
5,13802,ett,no,no,27,5,151,assistant,0.038818
5,13802,ett,no,no,28,1,0,<|im_start|>,0.613281
5,13802,ett,no,no,28,2,152,Ċ,0.091309
5,13802,ett,no,no,28,3,151,assistant,0.038330
5,13802,ett,no,no,28,4,148,<|im_end|>,0.033447
5,13802,ett,no,no,28,5,150,<|im_start|>,0.023926
5,13802,ett,no,no,29,1,0,<|im_start|>,0.511719
5,13802,ett,no,no,29,2,152,Ċ,0.102539
5,13802,ett,no,no,29,3,151,assistant,0.100586
5,13802,ett,no,no,29,4,149,Ċ,0.029663
5,13802,ett,no,no,29,5,23,Ċ,0.022705
5,13802,ett,no,no,30,1,0,<|im_start|>,0.412109
5,13802,ett,no,no,30,2,152,Ċ,0.144531
5,13802,ett,no,no,30,3,7,yes,0.090332
5,13802,ett,no,no,30,4,151,assistant,0.063965
5,13802,ett,no,no,30,5,11,no,0.049561
5,13802,ett,no,no,31,1,152,Ċ,0.255859
5,13802,ett,no,no,31,2,2,Ċ,0.178711
5,13802,ett,no,no,31,3,151,assistant,0.129883
5,13802,ett,no,no,31,4,7,yes,0.093262
5,13802,ett,no,no,31,5,11,no,0.041504
5,13802,ett,no,no,32,1,2,Ċ,0.263672
5,13802,ett,no,no,32,2,152,Ċ,0.242188
5,13802,ett,no,no,32,3,151,assistant,0.079102
5,13802,ett,no,no,32,4,7,yes,0.046631
5,13802,ett,no,no,32,5,11,no,0.040283
5,13802,ett,no,no,33,1,2,Ċ,0.318359
5,13802,ett,no,no,33,2,152,Ċ,0.154297
5,13802,ett,no,no,33,3,151,assistant,0.125000
5,13802,ett,no,no,33,4,7,yes,0.071289
5,13802,ett,no,no,33,5,25,Ġa,0.041016
5,13802,ett,no,no,34,1,2,Ċ,0.263672
5,13802,ett,no,no,34,2,152,Ċ,0.166016
5,13802,ett,no,no,34,3,151,assistant,0.121582
5,13802,ett,no,no,34,4,23,Ċ,0.051514
5,13802,ett,no,no,34,5,150,<|im_start|>,0.036865
5,13802,ett,no,no,35,1,152,Ċ,0.414062
5,13802,ett,no,no,35,2,2,Ċ,0.186523
5,13802,ett,no,no,35,3,151,assistant,0.055176
5,13802,ett,no,no,35,4,150,<|im_start|>,0.022705
5,13802,ett,no,no,35,5,23,Ċ,0.020630
6,6176,ate,yes,yes,0,1,138,Ċ,0.275391
6,6176,ate,yes,yes,0,2,135,Ċ,0.086426
6,6176,ate,yes,yes,0,3,137,assistant,0.036621
6,6176,ate,yes,yes,0,4,133,?,0.034668
6,6176,ate,yes,yes,0,5,3,Answer,0.024902
6,6176,ate,yes,yes,1,1,135,Ċ,0.145508
6,6176,ate,yes,yes,1,2,138,Ċ,0.138672
6,6176,ate,yes,yes,1,3,137,assistant,0.076660
6,6176,ate,yes,yes,1,4,136,<|im_start|>,0.044922
6,6176,ate,yes,yes,1,5,133,?,0.044434
6,6176,ate,yes,yes,2,1,138,Ċ,0.195312
6,6176,ate,yes,yes,2,2,137,assistant,0.187500
6,6176,ate,yes,yes,2,3,135,Ċ,0.157227
6,6176,ate,yes,yes,2,4,136,<|im_start|>,0.058105
6,6176,ate,yes,yes,2,5,133,?,0.029053
6,6176,ate,yes,yes,3,1,0,<|im_start|>,0.609375
6,6176,ate,yes,yes,3,2,23,Ċ,0.067871
6,6176,ate,yes,yes,3,3,137,assistant,0.047363
6,6176,ate,yes,yes,3,4,138,Ċ,0.041504
6,6176,ate,yes,yes,3,5,135,Ċ,0.038330
6,6176,ate,yes,yes,4,1,0,<|im_start|>,0.703125
6,6176,ate,yes,yes,4,2,137,assistant,0.090820
6,6176,ate,yes,yes,4,3,138,Ċ,0.042236
6,6176,ate,yes,yes,4,4,135,Ċ,0.036865
6,6176,ate,yes,yes,4,5,23,Ċ,0.025513
6,6176,ate,yes,yes,5,1,0,<|im_start|>,0.796875
6,6176,ate,yes,yes,5,2,138,Ċ,0.065918
6,6176,ate,yes,yes,5,3,137,assistant,0.047852
6,6176,ate,yes,yes,5,4,136,<|im_start|>,0.018799
6,6176,ate,yes,yes,5,5,135,Ċ,0.009460
6,6176,ate,yes,yes,6,1,0,<|im_start|>,0.589844
6,6176,ate,yes,yes,6,2,138,Ċ,0.050293
6,6176,ate,yes,yes,6,3,137,assistant,0.047363
6,6176,ate,yes,yes,6,4,136,<|im_start|>,0.036621
6,6176,ate,yes,yes,6,5,23,Ċ,0.034424
6,6176,ate,yes,yes,7,1,0,<|im_start|>,0.578125
6,6176,ate,yes,yes,7,2,138,Ċ,0.077148
6,6176,ate,yes,yes,7,3,3,Answer,0.032471
6,6176,ate,yes,yes,7,4,137,assistant,0.030640
6,6176,ate,yes,yes,7,5,23,Ċ,0.026367
6,6176,ate,yes,yes,8,1,0,<|im_start|>,0.382812
6,6176,ate,yes,yes,8,2,20,Ċ,0.092285
6,6176,ate,yes,yes,8,3,135,Ċ,0.076172
6,6176,ate,yes,yes,8,4,138,Ċ,0.073242
6,6176,ate,yes,yes,8,5,23,Ċ,0.038330
6,6176,ate,yes,yes,9,1,0,<|im_start|>,0.636719
6,6176,ate,yes,yes,9,2,138,Ċ,0.076172
6,6176,ate,yes,yes,9,3,135,Ċ,0.064453
6,6176,ate,yes,yes,9,4,137,assistant,0.036865
6,6176,ate,yes,yes,9,5,136,<|im_start|>,0.029297
6,6176,ate,yes,yes,10,1,0,<|im_start|>,0.466797
6,6176,ate,yes,yes,10,2,138,Ċ,0.107422
6,6176,ate,yes,yes,10,3,135,Ċ,0.076172
6,6176,ate,yes,yes,10,4,20,Ċ,0.043457
6,6176,ate,yes,yes,10,5,133,?,0.041504
6,6176,ate,yes,yes,11,1,0,<|im_start|>,0.447266
6,6176,ate,yes,yes,11,2,138,Ċ,0.141602
6,6176,ate,yes,yes,11,3,135,Ċ,0.044678
6,6176,ate,yes,yes,11,4,133,?,0.032471
6,6176,ate,yes,yes,11,5,137,assistant,0.024048
6,6176,ate,yes,yes,12,1,0,<|im_start|>,0.447266
6,6176,ate,yes,yes,12,2,138,Ċ,0.146484
6,6176,ate,yes,yes,12,3,135,Ċ,0.044922
6,6176,ate,yes,yes,12,4,4,Ġwith,0.029053
6,6176,ate,yes,yes,12,5,7,yes,0.025757
6,6176,ate,yes,yes,13,1,0,<|im_start|>,0.605469
6,6176,ate,yes,yes,13,2,135,Ċ,0.091309
6,6176,ate,yes,yes,13,3,138,Ċ,0.060547
6,6176,ate,yes,yes,13,4,137,assistant,0.036621
6,6176,ate,yes,yes,13,5,136,<|im_start|>,0.025391
6,6176,ate,yes,yes,14,1,0,<|im_start|>,0.492188
6,6176,ate,yes,yes,14,2,138,Ċ,0.133789
6,6176,ate,yes,yes,14,3,135,Ċ,0.086426
6,6176,ate,yes,yes,14,4,136,<|im_start|>,0.051025
6,6176,ate,yes,yes,14,5,137,assistant,0.036377
6,6176,ate,yes,yes,15,1,0,<|im_start|>,0.531250
6,6176,ate,yes,yes,15,2,138,Ċ,0.131836
6,6176,ate,yes,yes,15,3,135,Ċ,0.077148
6,6176,ate,yes,yes,15,4,136,<|im_start|>,0.027466
6,6176,ate,yes,yes,15,5,133,?,0.023682
6,6176,ate,yes,yes,16,1,0,<|im_start|>,0.165039
6,6176,ate,yes,yes,16,2,11,no,0.116211
6,6176,ate,yes,yes,16,3,138,Ċ,0.115234
6,6176,ate,yes,yes,16,4,8,',0.074707
6,6176,ate,yes,yes,16,5,7,yes,0.066406
6,6176,ate,yes,yes,17,1,0,<|im_start|>,0.421875
6,6176,ate,yes,yes,17,2,138,Ċ,0.090820
6,6176,ate,yes,yes,17,3,135,Ċ,0.052979
6,6176,ate,yes,yes,17,4,11,no,0.044434
6,6176,ate,yes,yes,17,5,124,ĠWill,0.032227
6,6176,ate,yes,yes,18,1,0,<|im_start|>,0.267578
6,6176,ate,yes,yes,18,2,138,Ċ,0.142578
6,6176,ate,yes,yes,18,3,135,Ċ,0.093750
6,6176,ate,yes,yes,18,4,133,?,0.052490
6,6176,ate,yes,yes,18,5,12,'.,0.045410
6,6176,ate,yes,yes,19,1,0,<|im_start|>,0.333984
6,6176,ate,yes,yes,19,2,138,Ċ,0.097168
6,6176,ate,yes,yes,19,3,133,?,0.078125
6,6176,ate,yes,yes,19,4,135,Ċ,0.047363
6,6176,ate,yes,yes,19,5,124,ĠWill,0.039551
6,6176,ate,yes,yes,20,1,0,<|im_start|>,0.457031
6,6176,ate,yes,yes,20,2,138,Ċ,0.099121
6,6176,ate,yes,yes,20,3,133,?,0.052002
6,6176,ate,yes,yes,20,4,135,Ċ,0.031738
6,6176,ate,yes,yes,20,5,125,Ġmale,0.024414
6,6176,ate,yes,yes,21,1,133,?,0.152344
6,6176,ate,yes,yes,21,2,138,Ċ,0.115723
6,6176,ate,yes,yes,21,3,122,7,0.095215
6,6176,ate,yes,yes,21,4,0,<|im_start|>,0.080566
6,6176,ate,yes,yes,21,5,107,%.,0.048828
6,6176,ate,yes,yes,22,1,0,<|im_start|>,0.217773
6,6176,ate,yes,yes,22,2,138,Ċ,0.095703
6,6176,ate,yes,yes,22,3,133,?,0.064453
6,6176,ate,yes,yes,22,4,7,yes,0.052002
6,6176,ate,yes,yes,22,5,125,Ġmale,0.047119
6,6176,ate,yes,yes,23,1,0,<|im_start|>,0.233398
6,6176,ate,yes,yes,23,2,125,Ġmale,0.107910
6,6176,ate,yes,yes,23,3,138,Ċ,0.096191
6,6176,ate,yes,yes,23,4,133,?,0.094727
6,6176,ate,yes,yes,23,5,127,Ġincrease,0.072266
6,6176,ate,yes,yes,24,1,0,<|im_start|>,0.263672
6,6176,ate,yes,yes,24,2,138,Ċ,0.138672
6,6176,ate,yes,yes,24,3,133,?,0.135742
6,6176,ate,yes,yes,24,4,132,Ġacceptance,0.069824
6,6176,ate,yes,yes,24,5,125,Ġmale,0.045166
6,6176,ate,yes,yes,25,1,0,<|im_start|>,0.507812
6,6176,ate,yes,yes,25,2,7,yes,0.107422
6,6176,ate,yes,yes,25,3,138,Ċ,0.093262
6,6176,ate,yes,yes,25,4,122,7,0.067383
6,6176,ate,yes,yes,25,5,133,?,0.037109
6,6176,ate,yes,yes,26,1,0,<|im_start|>,0.255859
6,6176,ate,yes,yes,26,2,127,Ġincrease,0.194336
6,6176,ate,yes,yes,26,3,125,Ġmale,0.113281
6,6176,ate,yes,yes,26,4,138,Ċ,0.080566
6,6176,ate,yes,yes,26,5,7,yes,0.064453
6,6176,ate,yes,yes,27,1,0,<|im_start|>,0.263672
6,6176,ate,yes,yes,27,2,138,Ċ,0.155273
6,6176,ate,yes,yes,27,3,7,yes,0.094238
6,6176,ate,yes,yes,27,4,122,7,0.088867
6,6176,ate,yes,yes,27,5,135,Ċ,0.043701
6,6176,ate,yes,yes,28,1,0,<|im_start|>,0.441406
6,6176,ate,yes,yes,28,2,138,Ċ,0.095215
6,6176,ate,yes,yes,28,3,133,?,0.069824
6,6176,ate,yes,yes,28,4,137,assistant,0.065918
6,6176,ate,yes,yes,28,5,7,yes,0.034912
6,6176,ate,yes,yes,29,1,0,<|im_start|>,0.519531
6,6176,ate,yes,yes,29,2,138,Ċ,0.085449
6,6176,ate,yes,yes,29,3,7,yes,0.078613
6,6176,ate,yes,yes,29,4,133,?,0.035400
6,6176,ate,yes,yes,29,5,127,Ġincrease,0.034912
6,6176,ate,yes,yes,30,1,0,<|im_start|>,0.435547
6,6176,ate,yes,yes,30,2,7,yes,0.123535
6,6176,ate,yes,yes,30,3,138,Ċ,0.116211
6,6176,ate,yes,yes,30,4,137,assistant,0.045166
6,6176,ate,yes,yes,30,5,11,no,0.032471
6,6176,ate,yes,yes,31,1,2,Ċ,0.179688
6,6176,ate,yes,yes,31,2,7,yes,0.164062
6,6176,ate,yes,yes,31,3,137,assistant,0.142578
6,6176,ate,yes,yes,31,4,138,Ċ,0.101074
6,6176,ate,yes,yes,31,5,11,no,0.023438
6,6176,ate,yes,yes,32,1,2,Ċ,0.277344
6,6176,ate,yes,yes,32,2,137,assistant,0.220703
6,6176,ate,yes,yes,32,3,7,yes,0.097656
6,6176,ate,yes,yes,32,4,138,Ċ,0.042480
6,6176,ate,yes,yes,32,5,25,Ġa,0.040039
6,6176,ate,yes,yes,33,1,2,Ċ,0.267578
6,6176,ate,yes,yes,33,2,137,assistant,0.222656
6,6176,ate,yes,yes,33,3,7,yes,0.131836
6,6176,ate,yes,yes,33,4,25,Ġa,0.041992
6,6176,ate,yes,yes,33,5,11,no,0.033691
6,6176,ate,yes,yes,34,1,138,Ċ,0.246094
6,6176,ate,yes,yes,34,2,137,assistant,0.236328
6,6176,ate,yes,yes,34,3,2,Ċ,0.158203
6,6176,ate,yes,yes,34,4,23,Ċ,0.039062
6,6176,ate,yes,yes,34,5,136,<|im_start|>,0.017700
6,6176,ate,yes,yes,35,1,138,Ċ,0.261719
6,6176,ate,yes,yes,35,2,137,assistant,0.192383
6,6176,ate,yes,yes,35,3,2,Ċ,0.181641
6,6176,ate,yes,yes,35,4,133,?,0.024292
6,6176,ate,yes,yes,35,5,23,Ċ,0.021240
7,20521,nde,no,yes,0,1,337,Ċ,0.269531
7,20521,nde,no,yes,0,2,334,Ċ,0.083496
7,20521,nde,no,yes,0,3,336,assistant,0.037842
7,20521,nde,no,yes,0,4,332,?,0.031982
7,20521,nde,no,yes,0,5,330,'s,0.015869
7,20521,nde,no,yes,1,1,334,Ċ,0.134766
7,20521,nde,no,yes,1,2,337,Ċ,0.134766
7,20521,nde,no,yes,1,3,336,assistant,0.070312
7,20521,nde,no,yes,1,4,335,<|im_start|>,0.039795
7,20521,nde,no,yes,1,5,332,?,0.039551
7,20521,nde,no,yes,2,1,337,Ċ,0.202148
7,20521,nde,no,yes,2,2,336,assistant,0.185547
7,20521,nde,no,yes,2,3,334,Ċ,0.161133
7,20521,nde,no,yes,2,4,335,<|im_start|>,0.059570
7,20521,nde,no,yes,2,5,332,?,0.023193
7,20521,nde,no,yes,3,1,0,<|im_start|>,0.601562
7,20521,nde,no,yes,3,2,336,assistant,0.059082
7,20521,nde,no,yes,3,3,23,Ċ,0.052490
7,20521,nde,no,yes,3,4,337,Ċ,0.050293
7,20521,nde,no,yes,3,5,334,Ċ,0.044678
7,20521,nde,no,yes,4,1,0,<|im_start|>,0.703125
7,20521,nde,no,yes,4,2,336,assistant,0.084473
7,20521,nde,no,yes,4,3,337,Ċ,0.045654
7,20521,nde,no,yes,4,4,334,Ċ,0.038086
7,20521,nde,no,yes,4,5,23,Ċ,0.024292
7,20521,nde,no,yes,5,1,0,<|im_start|>,0.789062
7,20521,nde,no,yes,5,2,337,Ċ,0.062012
7,20521,nde,no,yes,5,3,336,assistant,0.046875
7,20521,nde,no,yes,5,4,335,<|im_start|>,0.020996
7,20521,nde,no,yes,5,5,334,Ċ,0.009705
7,20521,nde,no,yes,6,1,0,<|im_start|>,0.566406
7,20521,nde,no,yes,6,2,337,Ċ,0.052979
7,20521,nde,no,yes,6,3,336,assistant,0.052002
7,20521,nde,no,yes,6,4,335,<|im_start|>,0.040039
7,20521,nde,no,yes,6,5,23,Ċ,0.030518
7,20521,nde,no,yes,7,1,0,<|im_start|>,0.558594
7,20521,nde,no,yes,7,2,337,Ċ,0.075684
7,20521,nde,no,yes,7,3,336,assistant,0.037354
7,20521,nde,no,yes,7,4,3,Answer,0.036865
7,20521,nde,no,yes,7,5,23,Ċ,0.035400
7,20521,nde,no,yes,8,1,0,<|im_start|>,0.375000
7,20521,nde,no,yes,8,2,20,Ċ,0.094727
7,20521,nde,no,yes,8,3,337,Ċ,0.076660
7,20521,nde,no,yes,8,4,334,Ċ,0.069824
7,20521,nde,no,yes,8,5,23,Ċ,0.039307
7,20521,nde,no,yes,9,1,0,<|im_start|>,0.625000
7,20521,nde,no,yes,9,2,337,Ċ,0.083496
7,20521,nde,no,yes,9,3,334,Ċ,0.069336
7,20521,nde,no,yes,9,4,336,assistant,0.037354
7,20521,nde,no,yes,9,5,335,<|im_start|>,0.034668
7,20521,nde,no,yes,10,1,0,<|im_start|>,0.455078
7,20521,nde,no,yes,10,2,337,Ċ,0.107422
7,20521,nde,no,yes,10,3,334,Ċ,0.078613
7,20521,nde,no,yes,10,4,20,Ċ,0.045410
7,20521,nde,no,yes,10,5,332,?,0.032471
7,20521,nde,no,yes,11,1,0,<|im_start|>,0.431641
7,20521,nde,no,yes,11,2,337,Ċ,0.139648
7,20521,nde,no,yes,11,3,334,Ċ,0.045898
7,20521,nde,no,yes,11,4,332,?,0.028931
7,20521,nde,no,yes,11,5,336,assistant,0.021973
7,20521,nde,no,yes,12,1,0,<|im_start|>,0.455078
7,20521,nde,no,yes,12,2,337,Ċ,0.142578
7,20521,nde,no,yes,12,3,334,Ċ,0.044678
7,20521,nde,no,yes,12,4,7,yes,0.026978
7,20521,nde,no,yes,12,5,4,Ġwith,0.026245
7,20521,nde,no,yes,13,1,0,<|im_start|>,0.593750
7,20521,nde,no,yes,13,2,334,Ċ,0.100586
7,20521,nde,no,yes,13,3,337,Ċ,0.062500
7,20521,nde,no,yes,13,4,336,assistant,0.039307
7,20521,nde,no,yes,13,5,335,<|im_start|>,0.028931
7,20521,nde,no,yes,14,1,0,<|im_start|>,0.476562
7,20521,nde,no,yes,14,2,337,Ċ,0.134766
7,20521,nde,no,yes,14,3,334,Ċ,0.079102
7,20521,nde,no,yes,14,4,335,<|im_start|>,0.062256
7,20521,nde,no,yes,14,5,336,assistant,0.039062
7,20521,nde,no,yes,15,1,0,<|im_start|>,0.535156
7,20521,nde,no,yes,15,2,337,Ċ,0.118652
7,20521,nde,no,yes,15,3,334,Ċ,0.083984
7,20521,nde,no,yes,15,4,335,<|im_start|>,0.033203
7,20521,nde,no,yes,15,5,336,assistant,0.022095
7,20521,nde,no,yes,16,1,0,<|im_start|>,0.136719
7,20521,nde,no,yes,16,2,337,Ċ,0.113281
7,20521,nde,no,yes,16,3,8,',0.101074
7,20521,nde,no,yes,16,4,11,no,0.098145
7,20521,nde,no,yes,16,5,12,'.,0.058594
7,20521,nde,no,yes,17,1,0,<|im_start|>,0.408203
7,20521,nde,no,yes,17,2,337,Ċ,0.095703
7,20521,nde,no,yes,17,3,334,Ċ,0.055908
7,20521,nde,no,yes,17,4,11,no,0.040039
7,20521,nde,no,yes,17,5,323,Ġwould,0.035156
7,20521,nde,no,yes,18,1,0,<|im_start|>,0.250000
7,20521,nde,no,yes,18,2,337,Ċ,0.145508
7,20521,nde,no,yes,18,3,334,Ċ,0.108398
7,20521,nde,no,yes,18,4,332,?,0.061768
7,20521,nde,no,yes,18,5,336,assistant,0.048584
7,20521,nde,no,yes,19,1,0,<|im_start|>,0.343750
7,20521,nde,no,yes,19,2,337,Ċ,0.101074
7,20521,nde,no,yes,19,3,334,Ċ,0.061768
7,20521,nde,no,yes,19,4,332,?,0.055908
7,20521,nde,no,yes,19,5,323,Ġwould,0.040527
7,20521,nde,no,yes,20,1,0,<|im_start|>,0.453125
7,20521,nde,no,yes,20,2,337,Ċ,0.093750
7,20521,nde,no,yes,20,3,332,?,0.043701
7,20521,nde,no,yes,20,4,334,Ċ,0.034668
7,20521,nde,no,yes,20,5,328,Ġaffect,0.017456
7,20521,nde,no,yes,21,1,332,?,0.202148
7,20521,nde,no,yes,21,2,337,Ċ,0.133789
7,20521,nde,no,yes,21,3,0,<|im_start|>,0.101562
7,20521,nde,no,yes,21,4,328,Ġaffect,0.051270
7,20521,nde,no,yes,21,5,334,Ċ,0.044922
7,20521,nde,no,yes,22,1,0,<|im_start|>,0.205078
7,20521,nde,no,yes,22,2,337,Ċ,0.097656
7,20521,nde,no,yes,22,3,332,?,0.091309
7,20521,nde,no,yes,22,4,334,Ċ,0.064453
7,20521,nde,no,yes,22,5,7,yes,0.046387
7,20521,nde,no,yes,23,1,0,<|im_start|>,0.175781
7,20521,nde,no,yes,23,2,332,?,0.118652
7,20521,nde,no,yes,23,3,337,Ċ,0.098633
7,20521,nde,no,yes,23,4,327,Ġnegatively,0.084473
7,20521,nde,no,yes,23,5,326,Ġfood,0.073730
7,20521,nde,no,yes,24,1,0,<|im_start|>,0.226562
